episode_id,zarr_path,fps,n_frames,lab,task,embodiment
2026-04-08-18-44-33-346445,s3://rldb/processed_v3/microagi/2026-04-08-18-44-33-346445.zarr,30.0,2000.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-08-20-55-11-450290,s3://rldb/processed_v3/microagi/2026-04-08-20-55-11-450290.zarr,30.0,612.0,microagi,organize_the_drawer,human_bimanual
2026-04-09-12-02-55-218050,s3://rldb/processed_v3/microagi/2026-04-09-12-02-55-218050.zarr,30.0,578.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-09-14-52-52-409792,s3://rldb/processed_v3/microagi/2026-04-09-14-52-52-409792.zarr,30.0,201.0,microagi,organize_cupboard,human_bimanual
2026-04-09-14-53-36-366919,s3://rldb/processed_v3/microagi/2026-04-09-14-53-36-366919.zarr,30.0,175.0,microagi,organize_cupboard,human_bimanual
2026-04-09-14-53-59-845252,s3://rldb/processed_v3/microagi/2026-04-09-14-53-59-845252.zarr,30.0,182.0,microagi,organize_cupboard,human_bimanual
2026-04-09-14-54-13-353585,s3://rldb/processed_v3/microagi/2026-04-09-14-54-13-353585.zarr,30.0,168.0,microagi,organize_cupboard,human_bimanual
2026-04-09-14-54-19-523585,s3://rldb/processed_v3/microagi/2026-04-09-14-54-19-523585.zarr,30.0,185.0,microagi,organize_cupboard,human_bimanual
2026-04-09-14-54-31-596919,s3://rldb/processed_v3/microagi/2026-04-09-14-54-31-596919.zarr,30.0,175.0,microagi,organize_cupboard,human_bimanual
2026-04-09-14-55-04-248585,s3://rldb/processed_v3/microagi/2026-04-09-14-55-04-248585.zarr,30.0,201.0,microagi,organize_cupboard,human_bimanual
2026-04-09-21-53-41-210058,s3://rldb/processed_v3/microagi/2026-04-09-21-53-41-210058.zarr,30.0,186.0,microagi,clean_kitchen_drawer,human_bimanual
2026-04-09-21-53-47-811724,s3://rldb/processed_v3/microagi/2026-04-09-21-53-47-811724.zarr,30.0,1408.0,microagi,clean_kitchen_drawer,human_bimanual
2026-04-10-10-00-33-223158,s3://rldb/processed_v3/microagi/2026-04-10-10-00-33-223158.zarr,30.0,173.0,microagi,clean_up_coffee_cup,human_bimanual
2026-04-10-12-40-05-133354,s3://rldb/processed_v3/microagi/2026-04-10-12-40-05-133354.zarr,30.0,274.0,microagi,organize_drawer,human_bimanual
2026-04-10-13-02-48-769990,s3://rldb/processed_v3/microagi/2026-04-10-13-02-48-769990.zarr,30.0,394.0,microagi,Prepare_drink_in_cup,human_bimanual
2026-04-10-13-03-02-581656,s3://rldb/processed_v3/microagi/2026-04-10-13-03-02-581656.zarr,30.0,816.0,microagi,Prepare_drink_in_cup,human_bimanual
2026-04-10-13-03-59-628269,s3://rldb/processed_v3/microagi/2026-04-10-13-03-59-628269.zarr,30.0,217.0,microagi,Prepare_drink_in_cup,human_bimanual
2026-04-10-13-41-22-801540,s3://rldb/processed_v3/microagi/2026-04-10-13-41-22-801540.zarr,30.0,151.0,microagi,wash_cup,human_bimanual
2026-04-10-13-43-07-091538,s3://rldb/processed_v3/microagi/2026-04-10-13-43-07-091538.zarr,30.0,262.0,microagi,wash_cup,human_bimanual
2026-04-10-13-49-02-197887,s3://rldb/processed_v3/microagi/2026-04-10-13-49-02-197887.zarr,30.0,216.0,microagi,clean_kitchen_drawer,human_bimanual
2026-04-10-13-49-23-117706,s3://rldb/processed_v3/microagi/2026-04-10-13-49-23-117706.zarr,30.0,424.0,microagi,clean_kitchen_drawer,human_bimanual
2026-04-10-13-51-13-214135,s3://rldb/processed_v3/microagi/2026-04-10-13-51-13-214135.zarr,30.0,521.0,microagi,clean_kitchen_drawer,human_bimanual
2026-04-10-13-51-34-277899,s3://rldb/processed_v3/microagi/2026-04-10-13-51-34-277899.zarr,30.0,544.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-10-13-51-53-941954,s3://rldb/processed_v3/microagi/2026-04-10-13-51-53-941954.zarr,30.0,310.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-10-13-52-21-538030,s3://rldb/processed_v3/microagi/2026-04-10-13-52-21-538030.zarr,30.0,218.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-10-13-52-30-536786,s3://rldb/processed_v3/microagi/2026-04-10-13-52-30-536786.zarr,30.0,606.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-10-14-36-33-360157,s3://rldb/processed_v3/microagi/2026-04-10-14-36-33-360157.zarr,30.0,266.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-10-14-37-17-780792,s3://rldb/processed_v3/microagi/2026-04-10-14-37-17-780792.zarr,30.0,533.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-10-14-37-41-124125,s3://rldb/processed_v3/microagi/2026-04-10-14-37-41-124125.zarr,30.0,217.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-10-14-37-48-360792,s3://rldb/processed_v3/microagi/2026-04-10-14-37-48-360792.zarr,30.0,742.0,microagi,organize_dish_drawer,human_bimanual
2026-04-10-14-38-20-007459,s3://rldb/processed_v3/microagi/2026-04-10-14-38-20-007459.zarr,30.0,1021.0,microagi,organize_dish_drawer,human_bimanual
2026-04-10-14-39-08-562993,s3://rldb/processed_v3/microagi/2026-04-10-14-39-08-562993.zarr,30.0,710.0,microagi,organize_dish_drawer,human_bimanual
2026-04-10-15-54-32-814231,s3://rldb/processed_v3/microagi/2026-04-10-15-54-32-814231.zarr,30.0,155.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-10-15-54-38-115898,s3://rldb/processed_v3/microagi/2026-04-10-15-54-38-115898.zarr,30.0,448.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-10-15-54-55-454231,s3://rldb/processed_v3/microagi/2026-04-10-15-54-55-454231.zarr,30.0,186.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-10-16-04-50-806282,s3://rldb/processed_v3/microagi/2026-04-10-16-04-50-806282.zarr,30.0,355.0,microagi,organize_drawer,human_bimanual
2026-04-10-19-27-20-945486,s3://rldb/processed_v3/microagi/2026-04-10-19-27-20-945486.zarr,30.0,516.0,microagi,organize_drawer_contents,human_bimanual
2026-04-10-19-27-50-968440,s3://rldb/processed_v3/microagi/2026-04-10-19-27-50-968440.zarr,30.0,294.0,microagi,organize_drawer_contents,human_bimanual
2026-04-10-21-34-27-398730,s3://rldb/processed_v3/microagi/2026-04-10-21-34-27-398730.zarr,30.0,226.0,microagi,clean_refrigerator_drawer,human_bimanual
2026-04-10-21-34-40-805396,s3://rldb/processed_v3/microagi/2026-04-10-21-34-40-805396.zarr,30.0,252.0,microagi,clean_refrigerator_drawer,human_bimanual
2026-04-10-21-35-03-449725,s3://rldb/processed_v3/microagi/2026-04-10-21-35-03-449725.zarr,30.0,156.0,microagi,clean_refrigerator_drawer,human_bimanual
2026-04-10-21-35-10-854725,s3://rldb/processed_v3/microagi/2026-04-10-21-35-10-854725.zarr,30.0,202.0,microagi,clean_refrigerator_drawer,human_bimanual
2026-04-10-21-35-20-926392,s3://rldb/processed_v3/microagi/2026-04-10-21-35-20-926392.zarr,30.0,261.0,microagi,clean_refrigerator_drawer,human_bimanual
2026-04-10-21-37-01-778943,s3://rldb/processed_v3/microagi/2026-04-10-21-37-01-778943.zarr,30.0,163.0,microagi,clean_and_organize_refrigerator_drawer,human_bimanual
2026-04-11-04-10-15-958161,s3://rldb/processed_v3/microagi/2026-04-11-04-10-15-958161.zarr,30.0,829.0,microagi,clean_small_cup,human_bimanual
2026-04-11-09-14-10-437666,s3://rldb/processed_v3/microagi/2026-04-11-09-14-10-437666.zarr,30.0,202.0,microagi,get_eggs_from_cupboard,human_bimanual
2026-04-11-09-45-45-146740,s3://rldb/processed_v3/microagi/2026-04-11-09-45-45-146740.zarr,30.0,223.0,microagi,wash_a_cup,human_bimanual
2026-04-11-09-45-55-650074,s3://rldb/processed_v3/microagi/2026-04-11-09-45-55-650074.zarr,30.0,319.0,microagi,wash_a_cup,human_bimanual
2026-04-11-09-46-12-290074,s3://rldb/processed_v3/microagi/2026-04-11-09-46-12-290074.zarr,30.0,218.0,microagi,wash_a_cup,human_bimanual
2026-04-11-16-37-20-680824,s3://rldb/processed_v3/microagi/2026-04-11-16-37-20-680824.zarr,30.0,211.0,microagi,count_and_organize_money_in_drawer,human_bimanual
2026-04-11-16-37-35-112159,s3://rldb/processed_v3/microagi/2026-04-11-16-37-35-112159.zarr,30.0,760.0,microagi,count_and_organize_money_in_drawer,human_bimanual
2026-04-11-16-55-10-150027,s3://rldb/processed_v3/microagi/2026-04-11-16-55-10-150027.zarr,30.0,323.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-11-20-40-41-054873,s3://rldb/processed_v3/microagi/2026-04-11-20-40-41-054873.zarr,30.0,579.0,microagi,wash_and_use_cup,human_bimanual
2026-04-12-08-03-08-018712,s3://rldb/processed_v3/microagi/2026-04-12-08-03-08-018712.zarr,30.0,204.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-12-08-03-54-838712,s3://rldb/processed_v3/microagi/2026-04-12-08-03-54-838712.zarr,30.0,201.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-13-07-12-25-997302,s3://rldb/processed_v3/microagi/2026-04-13-07-12-25-997302.zarr,30.0,315.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-12-48-405635,s3://rldb/processed_v3/microagi/2026-04-13-07-12-48-405635.zarr,30.0,381.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-13-04-243969,s3://rldb/processed_v3/microagi/2026-04-13-07-13-04-243969.zarr,30.0,280.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-13-14-947302,s3://rldb/processed_v3/microagi/2026-04-13-07-13-14-947302.zarr,30.0,278.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-14-38-110011,s3://rldb/processed_v3/microagi/2026-04-13-07-14-38-110011.zarr,30.0,274.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-15-18-890011,s3://rldb/processed_v3/microagi/2026-04-13-07-15-18-890011.zarr,30.0,568.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-15-40-497676,s3://rldb/processed_v3/microagi/2026-04-13-07-15-40-497676.zarr,30.0,154.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-16-01-137676,s3://rldb/processed_v3/microagi/2026-04-13-07-16-01-137676.zarr,30.0,180.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-16-09-641009,s3://rldb/processed_v3/microagi/2026-04-13-07-16-09-641009.zarr,30.0,336.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-16-23-179343,s3://rldb/processed_v3/microagi/2026-04-13-07-16-23-179343.zarr,30.0,185.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-16-56-624343,s3://rldb/processed_v3/microagi/2026-04-13-07-16-56-624343.zarr,30.0,261.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-17-29-901009,s3://rldb/processed_v3/microagi/2026-04-13-07-17-29-901009.zarr,30.0,218.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-17-57-511966,s3://rldb/processed_v3/microagi/2026-04-13-07-17-57-511966.zarr,30.0,291.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-18-12-816966,s3://rldb/processed_v3/microagi/2026-04-13-07-18-12-816966.zarr,30.0,190.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-19-07-468633,s3://rldb/processed_v3/microagi/2026-04-13-07-19-07-468633.zarr,30.0,273.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-19-20-340299,s3://rldb/processed_v3/microagi/2026-04-13-07-19-20-340299.zarr,30.0,203.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-19-38-146231,s3://rldb/processed_v3/microagi/2026-04-13-07-19-38-146231.zarr,30.0,404.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-20-28-029565,s3://rldb/processed_v3/microagi/2026-04-13-07-20-28-029565.zarr,30.0,186.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-20-35-697898,s3://rldb/processed_v3/microagi/2026-04-13-07-20-35-697898.zarr,30.0,1083.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-07-21-27-349565,s3://rldb/processed_v3/microagi/2026-04-13-07-21-27-349565.zarr,30.0,486.0,microagi,clean_out_drawer,human_bimanual
2026-04-13-13-08-43-325410,s3://rldb/processed_v3/microagi/2026-04-13-13-08-43-325410.zarr,30.0,1738.0,microagi,prepare_a_cup_of_tea,human_bimanual
2026-04-13-14-26-36-375678,s3://rldb/processed_v3/microagi/2026-04-13-14-26-36-375678.zarr,30.0,233.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-13-15-54-54-788634,s3://rldb/processed_v3/microagi/2026-04-13-15-54-54-788634.zarr,30.0,298.0,microagi,organize_vanity_drawer,human_bimanual
2026-04-13-19-40-25-224781,s3://rldb/processed_v3/microagi/2026-04-13-19-40-25-224781.zarr,30.0,1240.0,microagi,prepare_a_cup_of_tea,human_bimanual
2026-04-13-20-12-44-317555,s3://rldb/processed_v3/microagi/2026-04-13-20-12-44-317555.zarr,30.0,2244.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-14-02-917117,s3://rldb/processed_v3/microagi/2026-04-13-20-14-02-917117.zarr,30.0,474.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-14-19-325450,s3://rldb/processed_v3/microagi/2026-04-13-20-14-19-325450.zarr,30.0,412.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-14-40-167117,s3://rldb/processed_v3/microagi/2026-04-13-20-14-40-167117.zarr,30.0,460.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-14-58-575450,s3://rldb/processed_v3/microagi/2026-04-13-20-14-58-575450.zarr,30.0,366.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-15-34-425450,s3://rldb/processed_v3/microagi/2026-04-13-20-15-34-425450.zarr,30.0,5150.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-18-29-138465,s3://rldb/processed_v3/microagi/2026-04-13-20-18-29-138465.zarr,30.0,1462.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-19-18-728465,s3://rldb/processed_v3/microagi/2026-04-13-20-19-18-728465.zarr,30.0,381.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-19-31-833465,s3://rldb/processed_v3/microagi/2026-04-13-20-19-31-833465.zarr,30.0,173.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-19-38-403465,s3://rldb/processed_v3/microagi/2026-04-13-20-19-38-403465.zarr,30.0,325.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-19-52-210132,s3://rldb/processed_v3/microagi/2026-04-13-20-19-52-210132.zarr,30.0,875.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-20-33-695426,s3://rldb/processed_v3/microagi/2026-04-13-20-20-33-695426.zarr,30.0,468.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-20-54-335426,s3://rldb/processed_v3/microagi/2026-04-13-20-20-54-335426.zarr,30.0,285.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-21-08-542093,s3://rldb/processed_v3/microagi/2026-04-13-20-21-08-542093.zarr,30.0,435.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-21-37-755426,s3://rldb/processed_v3/microagi/2026-04-13-20-21-37-755426.zarr,30.0,435.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-21-54-697093,s3://rldb/processed_v3/microagi/2026-04-13-20-21-54-697093.zarr,30.0,181.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-22-31-279467,s3://rldb/processed_v3/microagi/2026-04-13-20-22-31-279467.zarr,30.0,183.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-22-40-449467,s3://rldb/processed_v3/microagi/2026-04-13-20-22-40-449467.zarr,30.0,206.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-22-48-386134,s3://rldb/processed_v3/microagi/2026-04-13-20-22-48-386134.zarr,30.0,238.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-23-40-509467,s3://rldb/processed_v3/microagi/2026-04-13-20-23-40-509467.zarr,30.0,243.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-24-21-459115,s3://rldb/processed_v3/microagi/2026-04-13-20-24-21-459115.zarr,30.0,684.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-25-33-425782,s3://rldb/processed_v3/microagi/2026-04-13-20-25-33-425782.zarr,30.0,939.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-13-20-26-39-854916,s3://rldb/processed_v3/microagi/2026-04-13-20-26-39-854916.zarr,30.0,987.0,microagi,prepare_dessert_cups,human_bimanual
2026-04-14-11-36-56-152262,s3://rldb/processed_v3/microagi/2026-04-14-11-36-56-152262.zarr,30.0,304.0,microagi,Assemble_wooden_drawer,human_bimanual
2026-04-14-11-37-19-165595,s3://rldb/processed_v3/microagi/2026-04-14-11-37-19-165595.zarr,30.0,423.0,microagi,Assemble_wooden_drawer,human_bimanual
2026-04-14-11-37-34-340595,s3://rldb/processed_v3/microagi/2026-04-14-11-37-34-340595.zarr,30.0,210.0,microagi,Assemble_wooden_drawer,human_bimanual
2026-04-14-22-34-06-065898,s3://rldb/processed_v3/microagi/2026-04-14-22-34-06-065898.zarr,30.0,888.0,microagi,clean_kitchen_drawer,human_bimanual
2026-04-14-22-35-38-932564,s3://rldb/processed_v3/microagi/2026-04-14-22-35-38-932564.zarr,30.0,290.0,microagi,clean_kitchen_drawer,human_bimanual
2026-04-15-10-56-06-400999,s3://rldb/processed_v3/microagi/2026-04-15-10-56-06-400999.zarr,30.0,322.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-10-56-18-705999,s3://rldb/processed_v3/microagi/2026-04-15-10-56-18-705999.zarr,30.0,832.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-10-57-33-832858,s3://rldb/processed_v3/microagi/2026-04-15-10-57-33-832858.zarr,30.0,236.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-10-58-18-716192,s3://rldb/processed_v3/microagi/2026-04-15-10-58-18-716192.zarr,30.0,173.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-10-58-28-752858,s3://rldb/processed_v3/microagi/2026-04-15-10-58-28-752858.zarr,30.0,264.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-18-40-563128,s3://rldb/processed_v3/microagi/2026-04-15-17-18-40-563128.zarr,30.0,243.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-20-48-359108,s3://rldb/processed_v3/microagi/2026-04-15-17-20-48-359108.zarr,30.0,152.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-21-40-384998,s3://rldb/processed_v3/microagi/2026-04-15-17-21-40-384998.zarr,30.0,1718.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-22-41-914998,s3://rldb/processed_v3/microagi/2026-04-15-17-22-41-914998.zarr,30.0,718.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-23-06-393331,s3://rldb/processed_v3/microagi/2026-04-15-17-23-06-393331.zarr,30.0,751.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-24-07-390837,s3://rldb/processed_v3/microagi/2026-04-15-17-24-07-390837.zarr,30.0,355.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-24-20-197504,s3://rldb/processed_v3/microagi/2026-04-15-17-24-20-197504.zarr,30.0,193.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-24-28-334171,s3://rldb/processed_v3/microagi/2026-04-15-17-24-28-334171.zarr,30.0,367.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-24-42-274171,s3://rldb/processed_v3/microagi/2026-04-15-17-24-42-274171.zarr,30.0,390.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-24-55-847504,s3://rldb/processed_v3/microagi/2026-04-15-17-24-55-847504.zarr,30.0,377.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-25-08-820837,s3://rldb/processed_v3/microagi/2026-04-15-17-25-08-820837.zarr,30.0,689.0,microagi,organize_dresser_drawers,human_bimanual
2026-04-15-17-25-33-099958,s3://rldb/processed_v3/microagi/2026-04-15-17-25-33-099958.zarr,30.0,332.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-25-44-704958,s3://rldb/processed_v3/microagi/2026-04-15-17-25-44-704958.zarr,30.0,345.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-25-58-478291,s3://rldb/processed_v3/microagi/2026-04-15-17-25-58-478291.zarr,30.0,577.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-26-19-188291,s3://rldb/processed_v3/microagi/2026-04-15-17-26-19-188291.zarr,30.0,169.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-26-26-091624,s3://rldb/processed_v3/microagi/2026-04-15-17-26-26-091624.zarr,30.0,176.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-26-32-528291,s3://rldb/processed_v3/microagi/2026-04-15-17-26-32-528291.zarr,30.0,384.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-26-45-534958,s3://rldb/processed_v3/microagi/2026-04-15-17-26-45-534958.zarr,30.0,163.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-27-14-216624,s3://rldb/processed_v3/microagi/2026-04-15-17-27-14-216624.zarr,30.0,403.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-27-35-594062,s3://rldb/processed_v3/microagi/2026-04-15-17-27-35-594062.zarr,30.0,199.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-27-52-434062,s3://rldb/processed_v3/microagi/2026-04-15-17-27-52-434062.zarr,30.0,180.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-15-17-31-39-660626,s3://rldb/processed_v3/microagi/2026-04-15-17-31-39-660626.zarr,30.0,357.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-31-57-232292,s3://rldb/processed_v3/microagi/2026-04-15-17-31-57-232292.zarr,30.0,386.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-32-21-307507,s3://rldb/processed_v3/microagi/2026-04-15-17-32-21-307507.zarr,30.0,203.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-33-04-122507,s3://rldb/processed_v3/microagi/2026-04-15-17-33-04-122507.zarr,30.0,298.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-33-31-030840,s3://rldb/processed_v3/microagi/2026-04-15-17-33-31-030840.zarr,30.0,605.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-34-02-207507,s3://rldb/processed_v3/microagi/2026-04-15-17-34-02-207507.zarr,30.0,207.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-34-29-084633,s3://rldb/processed_v3/microagi/2026-04-15-17-34-29-084633.zarr,30.0,248.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-34-52-191299,s3://rldb/processed_v3/microagi/2026-04-15-17-34-52-191299.zarr,30.0,395.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-35-40-941299,s3://rldb/processed_v3/microagi/2026-04-15-17-35-40-941299.zarr,30.0,417.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-36-08-116721,s3://rldb/processed_v3/microagi/2026-04-15-17-36-08-116721.zarr,30.0,178.0,microagi,organize_clothes_in_drawers,human_bimanual
2026-04-15-17-36-14-586721,s3://rldb/processed_v3/microagi/2026-04-15-17-36-14-586721.zarr,30.0,1580.0,microagi,organize_clothes_in_drawers,human_bimanual
